name,edition,condition,language,price_eur,quantity,seller
Desincronizar,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Flujo de conocimiento,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Última meditación de Hurkyl,La Guerra de los Hermanos,NM,Inglés,0.23,5,Mazvigosl
Enfriamiento involuntario,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Enfriamiento involuntario,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Guardiana de la cadencia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Guardiana de la cadencia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Roc de Koilos,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Máquinas sobre la materia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Máquinas sobre la materia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Animación de la Piedra de Fortaleza,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
División de la piedra de poder,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
División de la piedra de poder,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Alzar el vuelo,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Alzar el vuelo,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Sabio del Tercer Camino,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Mecánica de tópteros,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Mecánica de tópteros,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
"Urza, prodigio de las piedras",La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
"Urza, prodigio de las piedras",La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Rechazo de Urza,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Centinela del céfiro,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Mensajero de combate,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Coloso cargaprofunda,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Metamorfo corpulento,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
"Ashnod, mecánica de la carne",La Guerra de los Hermanos,NM,Inglés,0.25,3,Mazvigosl
Intervención de Ashnod,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Carnicero bélico,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Carnicero bélico,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Corromper,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Corromper,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Discípulos de Gix,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Discípulos de Gix,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Desfigurar,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Soldadura de emergencia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Entrega fatídica,La Guerra de los Hermanos,NM,Inglés,0.25,8,Mazvigosl
Caricia de Gix,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Caricia de Gix,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Conclusión macabra,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Conclusión macabra,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Consagradora gorgoteante,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Consagradora gorgoteante,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Nadie se queda atrás,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Remordimiento abrumador,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Fractura de la piedra de poder,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Vigilancia thran,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl
Traxodemonio,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Segador de Ashnod,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Aparecido de arcilla,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Arado de guerra embestidor,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Iracundo chatarreño,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Altar de transmutación,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Altar de transmutación,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Carrera armamentística,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Carrera armamentística,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Estallido en la excavación,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
La caída de Kroog,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
La caída de Kroog,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Buscapiedras astado,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Buscapiedras astado,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
"Mishra, excavador prodigioso",La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
"Mishra, excavador prodigioso",La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Arremetida de Mishra,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Surgir de las trincheras,La Guerra de los Hermanos,NM,Inglés,0.23,8,Mazvigosl
Toro fortachón de Penregon,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Cazadora de rocs,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Patrullarriscos de Sardia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Patrullarriscos de Sardia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Rivalidad fraternal,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Aunapedazos de Tomakul,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Golpe en remolino,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Dragón mecánico fallaji,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Dragón mecánico fallaji,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Demoledora pesada,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Destructor de Mishra,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Oportunista argotiana,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Armadura de maderapálida,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Armadura de maderapálida,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Niebla de guerra,La Guerra de los Hermanos,NM,Inglés,0.13,8,Mazvigosl
Cazadora de Gaia,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Crecimiento gigante,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Máscara del artesano del jade,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Ingenieras de arbalestas,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Fabricabaterías,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Ritualista brote lúgubre,La Guerra de los Hermanos,NM,Inglés,0.24,1,Mazvigosl
Evangelista de síntesis,La Guerra de los Hermanos,NM,Inglés,0.22,3,Mazvigosl
Heroína de las dunas,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Heroína de las dunas,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Reina Kayla bin-Kroog,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl
Megasierpe de Sarinth,La Guerra de los Hermanos,NM,Inglés,0.75,2,Mazvigosl
Araña pescadora celeste,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl
Disidente yotiano,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Serpiente filoespiral,La Guerra de los Hermanos,NM,Inglés,0.48,4,Mazvigosl
Refinería de piedras residuales,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Centinela espectral,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
El Ataúd de Estasis,La Guerra de los Hermanos,NM,Inglés,0.25,5,Mazvigosl
Guardia de la cueva su-chi,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Guardia de la cueva su-chi,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl
Matriz de la simetría,La Guerra de los Hermanos,NM,Inglés,0.21,4,Mazvigosl
Salón de Tagsin,La Guerra de los Hermanos,NM,Inglés,0.35,3,Mazvigosl
Pantano (V.2),La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl
Mesa de investigación de Mishra,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl
Fauceniza gigante,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Subyugación de la Piedra de Debilidad,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Infiltrada de Gix,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Tocasia's Dig Site,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Gólem pedrerrama,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl
Lección severa,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Mandato de Urza,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Forjar el Ancla,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Cantor de forja enano,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Excavación fallaji,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Vigilancia thran,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
"Ashnod, mecánica de la carne",La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
"Hurkyl, maga experta",La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Buscacero de Sarith,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Isla (V.3),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Terrenos expansivos,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Deponer las armas,La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl
Reclusa acaparadora,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Yotiano de primera línea,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
"Tocasia, mentora de la excavación",La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Coloso oxidado,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Tirano de la Cordillera Kher,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Llanura (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Unidad de recuperación de piedras,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Entrega fatídica,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
El Ataúd de Estasis,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Ritualista brote lúgubre,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Terrenos expansivos,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Genio de la chatarrería,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Contraemboscada,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl
Surgir de las trincheras,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Tóptero avistador,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Garra excavadora,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Mandato de Mishra,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Matriz de la simetría,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Mandato de Kayla,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Mandato de Mishra,La Guerra de los Hermanos,NM,Inglés,5.0,5,Mazvigosl
Negociación hostil,La Guerra de los Hermanos,NM,Inglés,0.95,4,Mazvigosl
Veterana del asedio,La Guerra de los Hermanos,NM,Inglés,1.35,4,Mazvigosl
Bosque (V.1),La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl
Alimaña mordiente,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl
Reina Kayla bin-Kroog,La Guerra de los Hermanos,NM,Inglés,0.2,8,Mazvigosl
Rechazo de Urza,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Rayo dispersor,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Estatua flotante,La Guerra de los Hermanos,NM,Inglés,0.15,8,Mazvigosl
Triturador de acero,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl
Tóptero reconstruido,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl
Remordimiento abrumador,La Guerra de los Hermanos,NM,Inglés,0.25,8,Mazvigosl
Bosque (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Bosque (V.3),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Montaña (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Montaña (V.3),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Pantano (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Pantano (V.3),La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Isla (V.4),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Llanura (V.3),La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
El Ataúd de Estasis,La Guerra de los Hermanos,NM,Inglés,0.95,8,Mazvigosl
Simulacro simiesco,La Guerra de los Hermanos,NM,Inglés,4.95,8,Mazvigosl
"Ashnod, mecánica de la carne",La Guerra de los Hermanos,NM,Inglés,8.95,8,Mazvigosl
En la trinchera,La Guerra de los Hermanos,NM,Inglés,1.95,4,Mazvigosl
Distribuidor de pelotones,La Guerra de los Hermanos,NM,Inglés,2.95,4,Mazvigosl
Producción en cadena,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Secuaz chatarreño,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Espada de poder de la veterana,La Guerra de los Hermanos,NM,Inglés,0.12,8,Mazvigosl
Secuelas de la calamidad,La Guerra de los Hermanos,NM,Inglés,1.95,8,Mazvigosl
"Urza, príncipe de Kroog",La Guerra de los Hermanos,NM,Inglés,1.45,3,Mazvigosl
Bosque (V.1),La Guerra de los Hermanos,NM,Inglés,0.45,8,Mazvigosl
Montaña (V.1),La Guerra de los Hermanos,NM,Inglés,0.45,8,Mazvigosl
Isla (V.2),La Guerra de los Hermanos,NM,Inglés,0.45,8,Mazvigosl
Llanura (V.2),La Guerra de los Hermanos,NM,Inglés,0.45,5,Mazvigosl
"Tocasia, mentora de la excavación",La Guerra de los Hermanos,NM,Inglés,0.25,8,Mazvigosl
Simulacro simiesco,La Guerra de los Hermanos,NM,Inglés,0.28,8,Mazvigosl
Tocasia's Dig Site,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Operario de la torre,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Draco formaligera,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Entrega de suministros,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Unidad de recuperación de piedras,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Ejemplar de acero,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl
Ejemplar de acero,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Centinela espectral,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Refinería de piedras residuales,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl
Refinería de piedras residuales,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Tóptero reconstruido,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Operario de la central de energía,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Operario de la mina,La Guerra de los Hermanos,NM,Inglés,0.35,8,Mazvigosl
Operario de la mina,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Bomba trasga,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Vengador argiviano,La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl
Vengador argiviano,La Guerra de los Hermanos,NM,Inglés,0.15,8,Mazvigosl
Alas de aeronauta,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Estratega yotiana,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Genio de la chatarrería,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Vanguardia fallaji,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Fabricabaterías,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Coloso oxidado,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Triturador de acero,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Talacunas,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl
Cosecha ineficiente,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Guardia de honor de Tomakul,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Creación de Tawnos,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Disparo abatidor,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Patrulla perimetral,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Reclusa acaparadora,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Portador torcerraíz,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Crecimiento gigante,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Cazadora de Gaia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Niebla de guerra,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Excavación fallaji,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Confrontación épica,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Protector de Citanul,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl
Fauceafilada excavadora,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Duende argotiana,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Oportunista argotiana,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Animista de aleación,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Destructor de Mishra,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Autómata relámpago,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Golpe en remolino,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Bombardeo desatado,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Aunapedazos de Tomakul,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Rivalidad fraternal,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Cazadora de rocs,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Asolación total,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Ráfaga pírrica,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Toro fortachón de Penregon,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Arremetida de Mishra,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Dominio de Mishra,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Fauceniza gigante,La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl
Danzacadenas fallaji,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Estallido en la excavación,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Reclutas de infantería,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Iracundo chatarreño,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Arado de guerra embestidor,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Garra excavadora,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Aparecido de arcilla,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Asaltatrincheras,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Traxodemonio,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Megatopo voraz,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Fractura de la piedra de poder,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Instante de desafío,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Acróbata de la zona mortífera,La Guerra de los Hermanos,NM,Inglés,0.24,8,Mazvigosl
Acróbata de la zona mortífera,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Desollacráneos de Gix,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Soldadura de emergencia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Desfigurar,La Guerra de los Hermanos,NM,Inglés,0.16,8,Mazvigosl
Langosta carroñera,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Intervención de Ashnod,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Tóptero avistador,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Coloso cargaprofunda,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Baluarte costero,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Comando alado,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Subyugación de la Piedra de Debilidad,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl
Sabio del Tercer Camino,La Guerra de los Hermanos,NM,Inglés,0.22,8,Mazvigosl
Agente de rescate,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Animación de la Piedra de Fortaleza,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Adepto de Lat-Nam,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Roc de Koilos,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Desincronizar,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Organizar,La Guerra de los Hermanos,NM,Inglés,0.21,8,Mazvigosl
Mariscal aéreo,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Espada de poder de la veterana,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Pebetero de Tocasia,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Secuaz chatarreño,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Médica yotiana,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Élite del señor guerrero,La Guerra de los Hermanos,NM,Inglés,0.3,8,Mazvigosl
Élite del señor guerrero,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Arquitecta de tópteros,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Superviviente de Korlis,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Pena de prisión,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Ingeniero de piedras de poder,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Vanguardia de la falange,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Disciplina militar,La Guerra de los Hermanos,NM,Inglés,0.14,8,Mazvigosl
Pantano (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Bosque (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Llanura (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Corte de hexoro,Pirexia: Todos serán uno,NM,Inglés,0.22,8,Mazvigosl
Cuaderno de trabajo de Tamiyo,Pirexia: Todos serán uno,NM,Inglés,0.14,8,Mazvigosl
Coacción,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Asalto nocivo,Pirexia: Todos serán uno,NM,Inglés,0.22,8,Mazvigosl
Látigo de la Fortaleza del Filo,Pirexia: Todos serán uno,NM,Inglés,0.22,8,Mazvigosl
Tropiezo sin importancia,Pirexia: Todos serán uno,NM,Inglés,0.35,8,Mazvigosl
Consulta infecciosa,Pirexia: Todos serán uno,NM,Inglés,0.22,8,Mazvigosl
Los Fosos del Dros,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Mirada aniquiladora,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Alabarda de hexoro,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Fundiforme vehemente,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Alteración planar,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Guantelete vil con pinchos,Pirexia: Todos serán uno,NM,Inglés,0.14,8,Mazvigosl
Vórrac contagioso,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
La Fachada Monumental,Pirexia: Todos serán uno,NM,Inglés,0.15,8,Mazvigosl
Avivallamas vengativa,Pirexia: Todos serán uno,NM,Inglés,0.28,8,Mazvigosl
Bombacráneo del Horno,Pirexia: Todos serán uno,NM,Inglés,0.12,8,Mazvigosl
Gangrenoide,Pirexia: Todos serán uno,NM,Inglés,0.3,8,Mazvigosl
Entusiasmo ante la posibilidad,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Aspirante filoinjerto,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Vigilante de las alturas,Pirexia: Todos serán uno,NM,Inglés,0.21,8,Mazvigosl
Rapaz desolladora,Pirexia: Todos serán uno,NM,Inglés,0.12,8,Mazvigosl
Desvanecerse en la eternidad,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Ráfaga peligrosa,Pirexia: Todos serán uno,NM,Inglés,0.12,8,Mazvigosl
Miriápodo de Atraxa,Pirexia: Todos serán uno,NM,Inglés,0.14,8,Mazvigosl
Expansión terramórfica,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
El Laberinto de los Cazadores,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
Tablilla de perfeccionamiento,Pirexia: Todos serán uno,NM,Inglés,0.15,8,Mazvigosl
Planeador de ala de dragón,Pirexia: Todos serán uno,NM,Inglés,0.2,8,Mazvigosl
